File_Record_0052.rec ( 4370 Samples/channels ) Sample Rate :1s
Date :5/20/2026 10:16:45 AM
Time;Voie A1[°C];Voie A2[°C];Voie A3[°C];
3321000.000000;41.41235;56.09131;57.17468;
3322000.000000;41.27502;55.86243;56.91528;
3323000.000000;41.25977;56.07605;56.42700;
3324000.000000;40.95459;56.35071;56.13708;
3325000.000000;40.89355;56.24390;56.32019;
3326000.000000;40.98511;56.18286;55.99976;
3327000.000000;40.87830;56.09131;55.95398;
3328000.000000;40.98511;55.96924;56.28967;
3329000.000000;40.64941;56.53381;56.39648;
3330000.000000;40.60364;56.07605;56.33545;
3331000.000000;40.54260;56.45752;56.01501;
3332000.000000;40.45105;56.41174;56.59485;
3333000.000000;40.61890;56.62537;56.51855;
3334000.000000;40.00854;56.56433;56.47278;
3335000.000000;40.00854;56.32019;56.24390;
3336000.000000;39.82544;56.61011;56.70166;
3337000.000000;40.00854;56.53381;56.97632;
3338000.000000;39.27612;56.77795;56.74744;
3339000.000000;39.21509;56.65588;56.64063;
3340000.000000;39.01672;56.79321;56.44226;
3341000.000000;39.09302;56.54907;56.24390;
3342000.000000;38.92517;56.54907;55.93872;
3343000.000000;38.87939;56.45752;56.12183;
3344000.000000;39.07776;56.30493;56.07605;
3345000.000000;39.09302;56.59485;56.10657;
3346000.000000;38.54370;56.38123;56.06079;
3347000.000000;38.68103;56.13708;55.66406;
3348000.000000;38.63525;56.70166;55.64880;
3349000.000000;38.51318;56.68640;55.69458;
3350000.000000;38.51318;56.47278;55.70984;
3351000.000000;38.45215;56.77795;55.70984;
3352000.000000;38.33008;56.62537;55.96924;
3353000.000000;38.60474;56.59485;55.49622;
3354000.000000;38.51318;56.38123;55.80139;
3355000.000000;38.57422;56.68640;55.55725;
3356000.000000;38.72681;56.70166;55.41992;
3357000.000000;38.54370;56.86951;55.23682;
3358000.000000;38.37585;56.62537;55.26733;
3359000.000000;38.65051;56.56433;54.87061;
3360000.000000;38.46741;56.54907;55.43518;
3361000.000000;38.48267;56.54907;54.91638;
3362000.000000;38.72681;56.51855;54.94690;
3363000.000000;38.36060;56.68640;55.02319;
3364000.000000;38.17749;56.62537;55.11475;
3365000.000000;38.63525;56.50330;55.28259;
3366000.000000;38.75732;56.51855;55.28259;
3367000.000000;38.97095;56.68640;55.70984;
3368000.000000;39.12354;56.53381;55.28259;
3369000.000000;39.12354;57.00684;55.57251;
3370000.000000;39.04724;56.94580;55.17578;
3371000.000000;39.32190;56.97632;55.34363;
3372000.000000;39.41345;57.00684;55.49622;
3373000.000000;39.71863;56.68640;56.03027;
3374000.000000;39.88647;56.99158;55.72510;
3375000.000000;39.44397;56.67114;55.48096;
3376000.000000;39.23035;56.93054;55.25208;
3377000.000000;39.44397;56.67114;55.37415;
3378000.000000;39.35242;56.70166;55.19104;
3379000.000000;39.33716;55.72510;55.34363;
3380000.000000;39.27612;55.52673;54.90112;
3381000.000000;39.26086;55.20630;55.14526;
3382000.000000;39.44397;55.05371;55.06897;
3383000.000000;39.24561;55.20630;55.19104;
3384000.000000;39.36768;55.05371;55.32837;
3385000.000000;39.33716;55.41992;55.23682;
3386000.000000;39.41345;55.00793;55.51147;
3387000.000000;39.18457;55.29785;55.26733;
3388000.000000;38.94043;55.23682;55.13000;
3389000.000000;39.27612;55.09949;55.28259;
3390000.000000;39.48975;55.38940;55.52673;
3391000.000000;39.52026;55.28259;55.75562;
3392000.000000;39.53552;55.05371;56.04553;
3393000.000000;39.16931;55.46570;56.06079;
3394000.000000;39.23035;55.60303;55.90820;
3395000.000000;39.18457;55.75562;56.03027;
3396000.000000;39.36768;55.49622;55.69458;
3397000.000000;39.64233;55.64880;55.43518;
3398000.000000;40.13062;55.34363;54.99268;
3399000.000000;40.16113;55.43518;54.68750;
3400000.000000;40.55786;54.80957;54.82483;
3401000.000000;40.45105;54.96216;54.77905;
3402000.000000;40.66467;55.06897;55.02319;
3403000.000000;40.66467;54.84009;55.41992;
3404000.000000;40.81726;54.91638;55.31311;
3405000.000000;40.89355;54.65698;55.20630;
3406000.000000;41.00037;54.58069;55.49622;
3407000.000000;40.54260;54.85535;55.38940;
3408000.000000;40.31372;55.20630;55.25208;
3409000.000000;39.77966;55.06897;55.28259;
3410000.000000;39.77966;55.37415;55.28259;
3411000.000000;40.06958;55.14526;55.14526;
3412000.000000;40.22217;55.29785;55.55725;
3413000.000000;40.42053;55.19104;55.55725;
3414000.000000;40.48157;55.28259;55.75562;
3415000.000000;40.34424;54.79431;56.16760;
3416000.000000;40.61890;54.59595;55.92346;
3417000.000000;40.08484;54.77905;56.07605;
3418000.000000;40.31372;54.91638;55.80139;
3419000.000000;40.42053;54.73328;55.92346;
3420000.000000;40.48157;55.14526;55.89294;
3421000.000000;40.42053;55.17578;56.30493;
3422000.000000;40.13062;55.20630;56.41174;
3423000.000000;40.42053;55.13000;56.35071;
3424000.000000;40.54260;55.11475;56.53381;
3425000.000000;40.22217;55.19104;56.68640;
3426000.000000;40.40527;55.08423;56.67114;
3427000.000000;40.66467;55.22156;56.71692;
3428000.000000;40.46631;55.17578;56.48804;
3429000.000000;40.78674;55.46570;56.53381;
3430000.000000;40.95459;55.25208;56.59485;
3431000.000000;40.40527;55.35889;56.48804;
3432000.000000;40.55786;54.87061;56.62537;
3433000.000000;40.37476;55.19104;56.56433;
3434000.000000;40.90881;54.77905;56.16760;
3435000.000000;40.72571;54.55017;56.18286;
3436000.000000;40.29846;54.70276;55.70984;
3437000.000000;40.80200;54.51965;55.86243;
3438000.000000;40.32898;54.33655;55.70984;
3439000.000000;40.20691;54.04663;55.67932;
3440000.000000;40.40527;54.16870;55.66406;
3441000.000000;40.34424;54.36707;55.38940;
3442000.000000;40.28320;54.16870;55.43518;
3443000.000000;40.35950;53.90930;55.52673;
3444000.000000;40.11536;53.92456;55.13000;
3445000.000000;40.11536;54.01611;55.11475;
3446000.000000;39.97803;54.10767;54.90112;
3447000.000000;40.39001;53.81775;54.97742;
3448000.000000;40.42053;54.09241;55.06897;
3449000.000000;40.72571;53.64990;54.99268;
3450000.000000;40.90881;53.75671;54.96216;
3451000.000000;40.63416;53.28369;55.06897;
3452000.000000;40.25269;53.45154;54.77905;
3453000.000000;40.34424;53.58887;54.77905;
3454000.000000;40.26794;53.72620;54.85535;
3455000.000000;40.25269;53.49731;55.02319;
3456000.000000;40.23743;54.09241;55.11475;
3457000.000000;40.20691;54.09241;55.45044;
3458000.000000;40.57312;54.00085;55.58777;
3459000.000000;40.49683;54.07715;55.93872;
3460000.000000;40.23743;54.41284;55.83191;
3461000.000000;40.17639;54.22974;56.16760;
3462000.000000;39.77966;53.89404;56.06079;
3463000.000000;40.02380;53.93982;55.84717;
3464000.000000;39.70337;54.45862;55.93872;
3465000.000000;39.56604;54.10767;55.96924;
3466000.000000;39.70337;54.12292;56.10657;
3467000.000000;40.00854;54.13818;56.13708;
3468000.000000;39.96277;53.86353;56.28967;
3469000.000000;40.13062;53.93982;56.27441;
3470000.000000;40.39001;54.01611;56.33545;
3471000.000000;39.88647;54.10767;56.18286;
3472000.000000;39.77966;54.04663;56.30493;
3473000.000000;40.05432;54.07715;56.30493;
3474000.000000;39.99329;53.77197;56.47278;
3475000.000000;40.08484;53.90930;56.35071;
3476000.000000;40.34424;53.71094;56.28967;
3477000.000000;40.46631;54.30603;56.57959;
3478000.000000;40.43579;54.48914;56.27441;
3479000.000000;40.48157;54.61121;55.93872;
3480000.000000;39.79492;54.77905;55.87769;
3481000.000000;39.79492;54.77905;55.66406;
3482000.000000;39.52026;54.88586;55.55725;
3483000.000000;39.36768;55.22156;55.55725;
3484000.000000;39.45923;55.32837;55.32837;
3485000.000000;39.61182;55.11475;54.94690;
3486000.000000;38.92517;55.26733;55.11475;
3487000.000000;38.46741;55.58777;54.91638;
3488000.000000;37.94861;55.35889;55.14526;
3489000.000000;37.75024;55.49622;55.31311;
3490000.000000;37.70447;55.11475;55.58777;
3491000.000000;37.79602;55.13000;55.69458;
3492000.000000;37.90283;55.61829;55.95398;
3493000.000000;37.99438;55.48096;56.27441;
3494000.000000;38.46741;55.72510;55.83191;
3495000.000000;38.65051;55.83191;55.60303;
3496000.000000;38.78784;55.52673;55.74036;
3497000.000000;38.98621;55.55725;55.92346;
3498000.000000;39.26086;55.66406;55.84717;
3499000.000000;39.23035;55.57251;55.89294;
3500000.000000;39.52026;55.70984;56.24390;
3501000.000000;39.64233;55.63354;55.92346;
3502000.000000;39.88647;56.25916;55.60303;
3503000.000000;40.05432;55.96924;55.63354;
3504000.000000;40.17639;55.77087;55.32837;
3505000.000000;40.28320;55.95398;55.29785;
3506000.000000;39.94751;56.13708;55.32837;
3507000.000000;39.97803;56.01501;55.22156;
3508000.000000;39.30664;56.13708;54.90112;
3509000.000000;39.13879;56.03027;54.85535;
3510000.000000;39.27612;55.93872;54.35181;
3511000.000000;39.27612;56.04553;54.58069;
3512000.000000;39.36768;55.93872;54.59595;
3513000.000000;39.38293;55.84717;54.87061;
3514000.000000;39.58130;55.77087;54.85535;
3515000.000000;39.67285;56.16760;54.76379;
3516000.000000;39.58130;56.18286;54.77905;
3517000.000000;39.65759;56.28967;54.68750;
3518000.000000;39.47449;56.04553;54.94690;
3519000.000000;39.55078;56.13708;55.20630;
3520000.000000;39.45923;56.47278;55.41992;
3521000.000000;39.79492;56.45752;55.69458;
3522000.000000;39.77966;56.50330;55.83191;
3523000.000000;40.05432;56.39648;55.89294;
3524000.000000;40.11536;56.64063;56.06079;
3525000.000000;40.28320;56.71692;55.66406;
3526000.000000;40.22217;56.80847;55.52673;
3527000.000000;40.71045;56.71692;55.52673;
3528000.000000;40.77148;56.82373;55.70984;
3529000.000000;41.06140;56.27441;55.89294;
3530000.000000;40.77148;56.16760;56.45752;
3531000.000000;41.00037;56.01501;56.64063;
3532000.000000;41.18347;56.03027;56.85425;
3533000.000000;40.95459;56.19812;56.74744;
3534000.000000;41.53442;56.06079;56.83899;
3535000.000000;41.96167;56.19812;56.79321;
3536000.000000;41.88538;56.41174;56.39648;
3537000.000000;41.77856;56.21338;56.38123;
3538000.000000;41.24451;56.50330;56.39648;
3539000.000000;40.61890;56.59485;56.01501;
3540000.000000;40.10010;56.48804;56.19812;
3541000.000000;39.71863;56.57959;56.25916;
3542000.000000;39.58130;56.50330;55.89294;
3543000.000000;39.07776;56.48804;56.30493;
3544000.000000;39.07776;56.61011;56.79321;
3545000.000000;39.07776;56.50330;56.62537;
3546000.000000;39.33716;56.45752;56.80847;
3547000.000000;39.21509;56.91528;56.88477;
3548000.000000;39.68811;56.80847;56.91528;
3549000.000000;39.55078;56.91528;57.05261;
3550000.000000;39.82544;57.06787;56.94580;
3551000.000000;39.59656;56.90002;57.17468;
3552000.000000;39.81018;57.03735;57.34253;
3553000.000000;40.02380;57.03735;56.83899;
3554000.000000;40.19165;57.32727;57.06787;
3555000.000000;40.20691;57.43408;57.14417;
3556000.000000;40.54260;57.29675;57.03735;
3557000.000000;40.63416;57.43408;57.25098;
3558000.000000;41.07666;57.25098;57.54089;
3559000.000000;41.41235;57.52563;57.46460;
3560000.000000;41.35132;57.34253;57.55615;
3561000.000000;41.61072;56.97632;57.35779;
3562000.000000;41.39709;57.29675;57.28149;
3563000.000000;41.90063;57.32727;57.35779;
3564000.000000;41.80908;57.12891;57.43408;
3565000.000000;41.97693;57.17468;57.11365;
3566000.000000;42.17529;57.41882;56.82373;
3567000.000000;42.11426;57.80029;56.70166;
3568000.000000;42.20581;57.26624;56.65588;
3569000.000000;42.35840;57.41882;56.59485;
3570000.000000;42.51099;57.54089;56.76270;
3571000.000000;42.63306;57.41882;56.65588;
3572000.000000;42.35840;57.35779;56.85425;
3573000.000000;42.63306;57.23572;56.56433;
3574000.000000;42.89246;57.05261;56.71692;
3575000.000000;43.01453;57.03735;57.18994;
3576000.000000;42.69409;56.88477;57.44934;
3577000.000000;42.67883;56.45752;57.49512;
3578000.000000;42.29736;56.70166;57.58667;
3579000.000000;42.51099;56.90002;57.55615;
3580000.000000;42.12952;56.91528;57.52563;
3581000.000000;42.09900;57.05261;57.83081;
3582000.000000;41.99219;56.86951;57.78503;
3583000.000000;41.73279;56.97632;57.96814;
3584000.000000;41.91589;56.59485;58.31909;
3585000.000000;41.74805;56.47278;57.76978;
3586000.000000;41.51917;56.57959;58.05969;
3587000.000000;41.33606;56.03027;57.96814;
3588000.000000;41.30554;56.27441;57.90710;
3589000.000000;41.48865;56.07605;57.47986;
3590000.000000;41.10718;56.36597;57.34253;
3591000.000000;41.61072;56.16760;57.55615;
3592000.000000;41.41235;55.77087;57.41882;
3593000.000000;41.45813;55.69458;57.15942;
3594000.000000;40.89355;55.38940;57.17468;
3595000.000000;41.18347;54.88586;56.73218;
3596000.000000;41.45813;54.82483;56.44226;
3597000.000000;41.30554;54.50439;56.22864;
3598000.000000;40.14587;53.83301;55.99976;
3599000.000000;39.50500;53.95508;55.70984;
3600000.000000;39.18457;53.84827;55.13000;
3601000.000000;39.10828;53.72620;54.99268;
3602000.000000;39.03198;54.18396;55.45044;
3603000.000000;39.21509;53.81775;55.48096;
3604000.000000;39.52026;53.98560;55.14526;
3605000.000000;39.19983;53.66516;55.16052;
3606000.000000;39.00146;53.80249;55.05371;
3607000.000000;39.71863;54.03137;55.00793;
3608000.000000;40.87830;53.55835;55.09949;
3609000.000000;40.17639;53.84827;55.02319;
3610000.000000;39.64233;53.60413;55.26733;
3611000.000000;39.65759;53.80249;55.48096;
3612000.000000;39.55078;53.98560;55.74036;
3613000.000000;40.11536;53.61938;55.55725;
3614000.000000;39.55078;53.87878;55.75562;
3615000.000000;39.47449;54.16870;55.77087;
3616000.000000;39.64233;54.04663;55.98450;
3617000.000000;40.05432;53.95508;55.89294;
3618000.000000;40.77148;53.81775;55.80139;
3619000.000000;39.97803;54.15344;55.78613;
3620000.000000;40.45105;54.00085;56.01501;
3621000.000000;40.00854;54.33655;55.72510;
3622000.000000;40.10010;54.32129;55.67932;
3623000.000000;40.49683;54.44336;55.51147;
3624000.000000;40.26794;54.10767;55.70984;
3625000.000000;40.51208;54.00085;55.69458;
3626000.000000;40.45105;53.95508;55.75562;
3627000.000000;40.14587;53.87878;55.46570;
3628000.000000;39.96277;53.54309;55.45044;
3629000.000000;39.64233;53.46680;55.67932;
3630000.000000;39.70337;53.45154;55.40466;
3631000.000000;39.48975;53.74146;55.40466;
3632000.000000;39.59656;54.03137;55.70984;
3633000.000000;39.58130;54.06189;55.66406;
3634000.000000;39.82544;53.90930;56.07605;
3635000.000000;40.16113;54.24500;56.06079;
3636000.000000;40.05432;54.12292;56.01501;
3637000.000000;40.80200;53.80249;56.04553;
3638000.000000;40.00854;53.54309;55.64880;
3639000.000000;40.13062;53.40576;55.57251;
3640000.000000;40.31372;53.45154;55.48096;
3641000.000000;40.13062;53.71094;55.67932;
3642000.000000;40.08484;53.57361;55.86243;
3643000.000000;39.96277;53.48206;55.80139;
3644000.000000;40.37476;53.40576;55.38940;
3645000.000000;39.87122;53.17688;55.60303;
3646000.000000;39.59656;53.55835;55.70984;
3647000.000000;39.59656;54.03137;55.31311;
3648000.000000;39.70337;53.97034;55.70984;
3649000.000000;39.70337;54.50439;55.55725;
3650000.000000;39.48975;54.67224;55.69458;
3651000.000000;39.39819;54.77905;56.01501;
3652000.000000;39.87122;54.74854;56.01501;
3653000.000000;39.93225;54.87061;56.12183;
3654000.000000;40.22217;54.82483;56.24390;
3655000.000000;40.54260;54.65698;56.39648;
3656000.000000;40.63416;54.16870;56.22864;
3657000.000000;40.83252;54.12292;55.61829;
3658000.000000;40.26794;54.07715;55.84717;
3659000.000000;40.78674;53.86353;55.67932;
3660000.000000;40.77148;53.97034;55.87769;
3661000.000000;40.35950;54.04663;55.78613;
3662000.000000;40.63416;54.04663;56.19812;
3663000.000000;40.46631;53.57361;55.74036;
3664000.000000;40.26794;53.63464;55.87769;
3665000.000000;40.23743;53.52783;55.83191;
3666000.000000;39.90173;53.40576;55.74036;
3667000.000000;40.23743;53.26843;55.70984;
3668000.000000;40.02380;53.28369;55.34363;
3669000.000000;39.62708;53.46680;55.80139;
3670000.000000;39.87122;53.68042;55.77087;
3671000.000000;39.59656;53.60413;55.89294;
3672000.000000;39.93225;53.48206;56.13708;
3673000.000000;40.03906;53.22266;55.72510;
3674000.000000;40.19165;53.58887;55.75562;
3675000.000000;40.06958;53.35999;55.52673;
3676000.000000;40.28320;53.52783;55.75562;
3677000.000000;39.97803;53.86353;56.04553;
3678000.000000;40.23743;53.52783;55.98450;
3679000.000000;40.11536;53.63464;56.42700;
3680000.000000;40.11536;53.89404;56.48804;
3681000.000000;40.42053;54.03137;56.41174;
3682000.000000;40.46631;53.92456;56.99158;
3683000.000000;40.92407;54.09241;56.83899;
3684000.000000;41.12244;54.07715;57.14417;
3685000.000000;41.21399;54.19922;57.02209;
3686000.000000;41.15295;54.79431;56.86951;
3687000.000000;41.73279;54.87061;57.15942;
3688000.000000;41.42761;54.85535;56.33545;
3689000.000000;41.29028;54.84009;56.32019;
3690000.000000;40.74097;54.59595;56.09131;
3691000.000000;40.20691;54.53491;55.70984;
3692000.000000;40.42053;54.22974;55.87769;
3693000.000000;40.39001;53.93982;55.92346;
3694000.000000;40.67993;53.78723;55.70984;
3695000.000000;41.00037;53.86353;55.61829;
3696000.000000;41.22925;54.24500;55.57251;
3697000.000000;41.58020;54.32129;55.70984;
3698000.000000;41.70227;54.56543;55.95398;
3699000.000000;42.02271;54.76379;55.99976;
3700000.000000;42.22107;54.85535;56.13708;
3701000.000000;41.97693;54.96216;55.96924;
3702000.000000;41.48865;55.16052;56.10657;
3703000.000000;41.15295;55.37415;55.80139;
3704000.000000;41.01563;55.28259;56.04553;
3705000.000000;41.10718;55.34363;55.98450;
3706000.000000;40.96985;55.80139;55.69458;
3707000.000000;40.80200;55.52673;55.78613;
3708000.000000;40.89355;55.43518;55.83191;
3709000.000000;40.95459;55.54199;56.03027;
3710000.000000;41.06140;55.89294;55.83191;
3711000.000000;40.84778;55.81665;55.63354;
3712000.000000;40.87830;55.31311;55.66406;
3713000.000000;40.71045;55.57251;55.83191;
3714000.000000;40.11536;55.69458;55.99976;
3715000.000000;39.74915;55.49622;55.80139;
3716000.000000;39.53552;55.49622;55.99976;
3717000.000000;39.76440;55.46570;56.16760;
3718000.000000;39.85596;55.86243;56.24390;
3719000.000000;39.87122;55.51147;56.07605;
3720000.000000;39.77966;55.41992;56.16760;
3721000.000000;40.05432;55.54199;56.04553;
3722000.000000;39.68811;55.29785;56.01501;
3723000.000000;40.08484;55.54199;56.30493;
3724000.000000;40.39001;55.29785;56.50330;
3725000.000000;40.29846;55.17578;56.65588;
3726000.000000;40.34424;55.60303;56.57959;
3727000.000000;40.43579;55.34363;56.70166;
3728000.000000;40.31372;55.74036;56.41174;
3729000.000000;40.39001;55.86243;56.54907;
3730000.000000;40.60364;55.54199;56.80847;
3731000.000000;40.61890;55.84717;56.79321;
3732000.000000;41.04614;55.90820;57.02209;
3733000.000000;41.03088;55.81665;57.23572;
3734000.000000;40.96985;55.20630;57.38831;
3735000.000000;40.90881;55.08423;57.38831;
3736000.000000;41.47339;55.25208;57.17468;
3737000.000000;40.92407;54.50439;57.17468;
3738000.000000;41.22925;54.67224;56.96106;
3739000.000000;40.89355;54.56543;56.90002;
3740000.000000;40.86304;54.67224;57.25098;
3741000.000000;40.83252;54.97742;57.11365;
3742000.000000;40.72571;54.62646;57.34253;
3743000.000000;40.84778;54.48914;57.20520;
3744000.000000;41.19873;54.09241;57.00684;
3745000.000000;40.90881;54.01611;56.97632;
3746000.000000;40.39001;53.86353;56.91528;
3747000.000000;40.37476;53.84827;56.21338;
3748000.000000;40.66467;53.81775;56.32019;
3749000.000000;40.42053;53.58887;56.42700;
3750000.000000;39.93225;53.72620;56.25916;
3751000.000000;40.28320;54.03137;56.45752;
3752000.000000;40.25269;54.26025;56.79321;
3753000.000000;40.55786;53.80249;56.64063;
3754000.000000;40.48157;53.97034;56.73218;
3755000.000000;40.03906;54.15344;56.62537;
3756000.000000;40.08484;54.07715;56.91528;
3757000.000000;40.17639;54.00085;57.28149;
3758000.000000;39.85596;54.16870;57.08313;
3759000.000000;39.71863;53.84827;57.35779;
3760000.000000;39.61182;54.03137;57.18994;
3761000.000000;39.67285;54.09241;57.32727;
3762000.000000;39.77966;54.27551;57.17468;
3763000.000000;39.68811;54.80957;57.31201;
3764000.000000;39.10828;55.00793;56.82373;
3765000.000000;39.04724;54.90112;57.03735;
3766000.000000;39.56604;55.31311;56.70166;
3767000.000000;39.50500;55.55725;56.61011;
3768000.000000;39.77966;55.66406;57.03735;
3769000.000000;39.82544;55.69458;56.86951;
3770000.000000;39.61182;55.72510;56.90002;
3771000.000000;39.19983;55.77087;56.53381;
3772000.000000;38.84888;55.45044;56.42700;
3773000.000000;38.97095;55.46570;56.19812;
3774000.000000;38.87939;55.58777;56.64063;
3775000.000000;38.98621;55.80139;56.59485;
3776000.000000;39.15405;55.81665;56.94580;
3777000.000000;39.36768;55.74036;56.77795;
3778000.000000;38.72681;56.03027;56.97632;
3779000.000000;39.18457;55.96924;56.53381;
3780000.000000;39.15405;55.98450;56.61011;
3781000.000000;39.15405;56.16760;56.42700;
3782000.000000;39.04724;56.32019;56.27441;
3783000.000000;39.06250;56.33545;55.92346;
3784000.000000;39.16931;56.51855;56.18286;
3785000.000000;39.48975;56.24390;56.28967;
3786000.000000;39.10828;56.19812;56.19812;
3787000.000000;38.95569;56.16760;56.03027;
3788000.000000;39.58130;56.09131;55.99976;
3789000.000000;39.56604;56.27441;55.99976;
3790000.000000;39.67285;56.57959;56.25916;
3791000.000000;40.05432;56.42700;56.27441;
3792000.000000;40.14587;56.15234;56.35071;
3793000.000000;40.48157;56.59485;56.38123;
3794000.000000;40.69519;56.45752;55.93872;
3795000.000000;40.84778;56.13708;56.18286;
3796000.000000;41.50391;55.86243;56.18286;
3797000.000000;41.87012;56.04553;56.30493;
3798000.000000;42.05322;56.22864;56.44226;
3799000.000000;42.00745;56.06079;56.82373;
3800000.000000;42.14478;55.99976;56.77795;
3801000.000000;41.77856;55.99976;57.03735;
3802000.000000;41.91589;55.34363;56.88477;
3803000.000000;41.88538;55.80139;57.46460;
3804000.000000;41.79382;55.61829;57.29675;
3805000.000000;41.48865;55.34363;57.76978;
3806000.000000;41.77856;55.35889;58.02917;
3807000.000000;41.56494;55.37415;58.02917;
3808000.000000;41.45813;55.49622;57.72400;
3809000.000000;41.62598;55.19104;58.12073;
3810000.000000;41.51917;55.23682;57.84607;
3811000.000000;41.30554;55.19104;57.05261;
3812000.000000;41.22925;54.68750;57.12891;
3813000.000000;40.74097;55.05371;57.02209;
3814000.000000;41.06140;54.64172;56.97632;
3815000.000000;40.84778;54.67224;57.06787;
3816000.000000;41.06140;54.96216;57.17468;
3817000.000000;41.33606;54.71802;57.08313;
3818000.000000;41.35132;54.65698;57.03735;
3819000.000000;40.86304;54.48914;56.57959;
3820000.000000;40.69519;54.47388;56.48804;
3821000.000000;40.45105;54.39758;56.62537;
3822000.000000;40.23743;54.42810;56.59485;
3823000.000000;40.17639;54.10767;56.79321;
3824000.000000;40.25269;54.10767;56.71692;
3825000.000000;40.40527;54.18396;56.88477;
3826000.000000;40.49683;54.50439;57.11365;
3827000.000000;40.43579;54.30603;56.73218;
3828000.000000;40.37476;54.16870;56.91528;
3829000.000000;40.64941;54.42810;56.86951;
3830000.000000;40.66467;54.48914;56.74744;
3831000.000000;40.35950;54.32129;56.85425;
3832000.000000;40.90881;54.65698;56.64063;
3833000.000000;41.15295;54.80957;57.00684;
3834000.000000;41.33606;54.77905;56.64063;
3835000.000000;41.42761;54.77905;56.56433;
3836000.000000;41.65649;54.79431;56.74744;
3837000.000000;41.50391;54.59595;56.65588;
3838000.000000;41.39709;54.51965;56.56433;
3839000.000000;41.42761;55.00793;56.74744;
3840000.000000;41.24451;54.74854;56.12183;
3841000.000000;41.36658;55.17578;55.81665;
3842000.000000;41.65649;54.96216;55.64880;
3843000.000000;41.68701;55.00793;55.40466;
3844000.000000;41.62598;55.08423;55.37415;
3845000.000000;41.58020;55.00793;55.81665;
3846000.000000;41.94641;55.19104;55.67932;
3847000.000000;41.74805;54.77905;56.45752;
3848000.000000;41.76331;55.05371;56.64063;
3849000.000000;41.39709;54.41284;56.56433;
3850000.000000;41.33606;54.16870;56.56433;
3851000.000000;40.71045;54.07715;56.51855;
3852000.000000;40.61890;53.95508;56.59485;
3853000.000000;40.74097;53.95508;56.51855;
3854000.000000;40.66467;54.19922;56.65588;
3855000.000000;40.98511;54.22974;56.91528;
3856000.000000;40.52734;54.26025;56.82373;
3857000.000000;40.74097;54.03137;56.97632;
3858000.000000;40.80200;54.03137;57.06787;
3859000.000000;40.40527;53.98560;57.14417;
3860000.000000;40.61890;53.64990;56.93054;
3861000.000000;40.43579;53.77197;57.15942;
3862000.000000;40.52734;53.78723;57.02209;
3863000.000000;40.46631;53.93982;56.99158;
3864000.000000;40.45105;53.28369;56.77795;
3865000.000000;40.11536;53.55835;56.54907;
3866000.000000;40.00854;53.46680;56.56433;
3867000.000000;40.08484;53.58887;56.48804;
3868000.000000;39.97803;53.49731;56.47278;
3869000.000000;40.48157;53.40576;56.53381;
3870000.000000;40.43579;53.63464;56.88477;
3871000.000000;40.72571;53.93982;56.97632;
3872000.000000;40.86304;54.00085;57.14417;
3873000.000000;40.95459;54.00085;57.29675;
3874000.000000;40.57312;54.16870;57.15942;
3875000.000000;40.78674;54.09241;56.73218;
3876000.000000;41.03088;54.61121;56.10657;
3877000.000000;41.09192;54.51965;56.03027;
3878000.000000;41.22925;54.53491;56.15234;
3879000.000000;41.36658;54.44336;56.16760;
3880000.000000;41.80908;54.73328;55.95398;
3881000.000000;41.50391;54.77905;56.03027;
3882000.000000;41.97693;55.14526;55.83191;
3883000.000000;41.80908;54.76379;55.83191;
3884000.000000;41.87012;54.84009;56.42700;
3885000.000000;41.93115;54.38232;56.36597;
3886000.000000;41.94641;54.09241;56.76270;
3887000.000000;41.91589;54.24500;56.83899;
3888000.000000;41.82434;54.15344;56.88477;
3889000.000000;41.67175;54.10767;56.97632;
3890000.000000;41.32080;54.39758;56.79321;
3891000.000000;40.83252;54.74854;56.44226;
3892000.000000;40.81726;54.84009;56.59485;
3893000.000000;41.06140;55.16052;56.51855;
3894000.000000;41.04614;55.32837;56.71692;
3895000.000000;41.01563;55.00793;56.97632;
3896000.000000;41.22925;54.99268;57.17468;
3897000.000000;41.35132;54.91638;57.43408;
3898000.000000;40.90881;55.06897;57.23572;
3899000.000000;40.71045;55.13000;56.97632;
3900000.000000;40.25269;55.31311;56.88477;
3901000.000000;40.19165;55.32837;56.30493;
3902000.000000;40.28320;55.00793;55.78613;
3903000.000000;40.48157;55.06897;55.64880;
3904000.000000;40.81726;55.13000;56.01501;
3905000.000000;40.57312;55.25208;55.96924;
3906000.000000;40.83252;54.96216;56.35071;
3907000.000000;41.24451;55.25208;56.61011;
3908000.000000;41.38184;55.43518;56.54907;
3909000.000000;41.35132;55.55725;56.71692;
3910000.000000;41.07666;55.55725;56.85425;
3911000.000000;40.86304;55.45044;56.57959;
3912000.000000;40.64941;55.60303;56.41174;
3913000.000000;41.06140;55.49622;56.48804;
3914000.000000;41.24451;55.52673;56.47278;
3915000.000000;41.30554;55.37415;56.79321;
3916000.000000;41.51917;54.80957;56.74744;
3917000.000000;41.21399;54.07715;56.64063;
3918000.000000;40.72571;53.84827;56.36597;
3919000.000000;40.46631;53.66516;56.01501;
3920000.000000;40.28320;53.49731;55.89294;
3921000.000000;40.06958;53.35999;55.86243;
3922000.000000;40.17639;53.55835;56.07605;
3923000.000000;40.32898;53.26843;55.87769;
3924000.000000;40.11536;53.42102;56.42700;
3925000.000000;40.17639;53.74146;56.38123;
